state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths
NAGALAND,MON,2001,3,2,5,6,0,2,0
NAGALAND,PEREN,2001,0,0,1,4,0,1,0
NAGALAND,PHEK,2001,7,1,2,7,0,0,0
NAGALAND,TUENSANG,2001,1,0,2,5,0,2,0
NAGALAND,WOKHA,2001,12,1,3,28,2,1,0
NAGALAND,ZUNHEBOTO,2001,4,2,3,11,0,2,0
ODISHA,ANGUL,2001,39,33,19,175,62,26,8
ODISHA,BALASORE,2001,17,58,43,164,76,27,36
ODISHA,BARAGARH,2001,23,19,25,146,80,16,0
ODISHA,BERHAMPUR,2001,23,10,54,143,41,19,4
ODISHA,BHADRAK,2001,27,35,16,93,53,11,23
ODISHA,BOLANGIR,2001,32,19,20,112,51,38,4
ODISHA,BOUDH,2001,9,6,5,39,24,4,1
ODISHA,CUTTACK,2001,35,34,121,738,33,105,39
ODISHA,DEOGARH,2001,16,8,7,22,17,2,2
ODISHA,DHENKANAL,2001,25,15,26,84,55,18,14
ODISHA,GAJAPATI,2001,19,10,1,40,16,13,1
ODISHA,GANJAM,2001,58,22,31,124,64,14,1
ODISHA,JAGATSINGHPUR,2001,26,12,31,136,23,7,16
ODISHA,JAJPUR,2001,21,24,30,129,21,9,16
ODISHA,JHARSUGUDA,2001,15,12,12,81,6,11,4
ODISHA,KALAHANDI,2001,29,30,34,75,91,12,0
ODISHA,KANDHAMAL,2001,24,34,19,115,44,8,4
ODISHA,KENDRAPARA,2001,24,11,21,78,16,10,24
ODISHA,KEONJHAR,2001,62,38,16,154,55,17,4
ODISHA,KHURDA,2001,46,65,151,953,86,126,11
ODISHA,KORAPUT,2001,39,38,16,153,64,31,7
ODISHA,MALKANGIR,2001,36,14,8,42,23,6,0
ODISHA,MAYURBHANJ,2001,74,77,39,199,44,22,19
ODISHA,NAYAGARH,2001,26,17,19,60,37,9,14
ODISHA,NOWRANGPUR,2001,19,13,14,83,74,3,0
ODISHA,NUAPADA,2001,13,9,11,44,22,5,0
ODISHA,PURI,2001,25,41,33,236,38,24,29
ODISHA,RAYAGADA,2001,35,9,3,64,64,11,1
ODISHA,ROURKELA,2001,20,12,21,209,11,21,2
ODISHA,SAMBALPUR,2001,39,18,50,303,56,25,0
ODISHA,SONEPUR,2001,9,8,6,35,17,9,6
ODISHA,SRP(CUTTACK),2001,3,1,8,287,1,2,0
ODISHA,SRP(ROURKELA),2001,7,2,10,135,7,1,0
ODISHA,SUNDARGARH,2001,72,36,38,171,54,19,4
PUNJAB,AMRITSAR,2001,36,9,6,141,0,121,7
PUNJAB,BARNALA,2001,15,12,0,39,0,48,6
PUNJAB,BATALA,2001,18,8,2,26,0,44,6
PUNJAB,BHATINDA,2001,25,13,1,94,0,164,4
PUNJAB,FARIDKOT,2001,12,6,1,56,0,46,4
PUNJAB,FATEHGARH SAHIB,2001,16,11,5,62,0,44,4
PUNJAB,FEROZEPUR,2001,50,22,5,115,0,87,11
PUNJAB,G.R.P,2001,10,0,3,41,0,81,3
PUNJAB,GURDASPUR,2001,22,12,4,38,0,31,6
PUNJAB,HOSHIARPUR,2001,47,19,10,119,0,120,12
PUNJAB,JAGRAON,2001,27,19,5,90,0,29,7
PUNJAB,JALANDHAR,2001,74,21,6,290,0,271,17
PUNJAB,KAPURTHALA,2001,20,8,5,64,0,140,2
PUNJAB,KHANNA,2001,17,6,6,44,1,36,4
PUNJAB,LUDHIANA,2001,74,38,23,624,0,437,11
PUNJAB,MAJITHA,2001,26,9,1,31,0,37,9
PUNJAB,MANSA,2001,25,6,0,42,0,36,2
PUNJAB,MOGA,2001,23,11,6,64,0,49,6
PUNJAB,MUKTSAR,2001,19,3,1,49,0,36,1
PUNJAB,NAWAN SHAHR,2001,17,11,5,57,0,80,4
PUNJAB,PATIALA,2001,56,23,16,583,0,404,10
PUNJAB,ROPAR,2001,26,6,1,129,0,111,5
PUNJAB,SANGRUR,2001,46,15,13,157,0,111,10
PUNJAB,TARN TARAN,2001,37,10,6,68,0,58,8
RAJASTHAN,AJMER,2001,39,16,46,748,112,314,12
RAJASTHAN,ALWAR,2001,85,34,52,964,445,363,43
RAJASTHAN,BANSWARA,2001,40,90,23,118,427,54,10
RAJASTHAN,BARAN,2001,36,81,32,365,167,102,3
RAJASTHAN,BARMER,2001,11,13,12,185,67,62,13
RAJASTHAN,BHARATPUR,2001,75,48,41,808,445,304,24
RAJASTHAN,BHILWARA,2001,34,42,49,787,257,354,5
RAJASTHAN,BIKANER,2001,21,35,4,431,108,195,13
RAJASTHAN,BUNDI,2001,33,36,33,391,229,106,2
RAJASTHAN,CHITTORGARH,2001,41,67,47,730,507,283,7
RAJASTHAN,CHURU,2001,26,24,11,210,198,143,8
RAJASTHAN,DAUSA,2001,28,9,14,380,717,102,8
RAJASTHAN,DHOLPUR,2001,42,24,27,240,552,64,21
RAJASTHAN,DUNGARPUR,2001,31,17,8,74,207,40,3
RAJASTHAN,G.R.P.,2001,3,1,12,584,16,7,0
RAJASTHAN,GANGANAGAR,2001,51,55,14,408,36,396,13
RAJASTHAN,HANUMANGARH,2001,56,35,12,348,135,290,20
RAJASTHAN,JAIPUR,2001,91,61,79,3207,3181,1103,29
RAJASTHAN,JAISALMER,2001,9,2,4,142,28,30,3
RAJASTHAN,JALORE,2001,17,10,11,156,44,67,12
RAJASTHAN,JHALAWAR,2001,38,65,45,383,206,95,8
RAJASTHAN,JHUNJHUNU,2001,37,19,6,392,262,129,0
RAJASTHAN,JODHPUR,2001,30,20,43,831,172,450,12
RAJASTHAN,KARAULI,2001,35,21,12,298,134,63,10
RAJASTHAN,KOTA,2001,58,50,86,1213,229,308,17
RAJASTHAN,NAGAUR,2001,48,22,23,407,57,164,14
RAJASTHAN,PALI,2001,43,25,14,294,138,185,15
RAJASTHAN,RAJSAMAND,2001,15,13,7,191,303,118,6
RAJASTHAN,SAWAI MADHOPUR,2001,23,19,31,310,180,125,6
RAJASTHAN,SIKAR,2001,46,13,14,379,941,207,15
RAJASTHAN,SIROHI,2001,31,22,16,122,104,73,8
RAJASTHAN,TONK,2001,19,17,19,298,175,117,7
RAJASTHAN,UDAIPUR,2001,67,43,42,545,435,231,9
SIKKIM,EAST,2001,13,7,2,50,1,10,0
SIKKIM,NORTH,2001,1,0,0,3,0,3,0
SIKKIM,SOUTH,2001,4,1,0,9,0,0,0
SIKKIM,WEST,2001,1,0,1,12,2,0,0
TAMIL NADU,ARIYALUR,2001,24,6,3,124,101,22,3
TAMIL NADU,CHENGAI,2001,78,20,52,933,119,96,16
TAMIL NADU,CHENNAI,2001,91,28,127,2167,105,600,13
TAMIL NADU,CHENNAI RLY.,2001,5,0,8,154,15,7,0
TAMIL NADU,COIMBATORE RURAL,2001,77,18,41,1008,455,102,16
TAMIL NADU,COIMBATORE URBAN,2001,16,4,15,952,79,110,5
TAMIL NADU,CUDDALORE,2001,60,16,33,547,250,11,9
TAMIL NADU,DHARMAPURI,2001,88,17,22,427,433,33,6
TAMIL NADU,DINDIGUL,2001,72,14,13,479,69,24,8
TAMIL NADU,ERODE,2001,63,9,13,662,63,85,4
TAMIL NADU,KANCHIPURAM,2001,45,21,10,494,81,19,6
TAMIL NADU,KANYAKUMARI,2001,33,6,4,260,10,16,5
TAMIL NADU,KARUR,2001,28,4,9,226,30,15,2
TAMIL NADU,MADURAI RURAL,2001,64,13,42,351,286,59,5
TAMIL NADU,MADURAI URBAN,2001,34,2,33,803,90,296,12
TAMIL NADU,NAGAPATTINAM,2001,36,12,2,318,51,15,4
TAMIL NADU,NAMAKKAL,2001,36,7,6,153,56,15,4
TAMIL NADU,NILGIRIS,2001,16,8,5,102,39,10,2
TAMIL NADU,PERAMBALUR,2001,10,3,2,47,56,27,0
TAMIL NADU,PUDUKOTTAI,2001,30,5,5,238,198,8,2
TAMIL NADU,RAMNATHAPURAM,2001,33,13,4,172,205,24,4
TAMIL NADU,SALEM RURAL,2001,78,8,8,192,170,5,8
TAMIL NADU,SALEM URBAN,2001,12,2,20,467,42,49,3
TAMIL NADU,SIVAGANGAI,2001,26,5,10,328,88,22,4
TAMIL NADU,THANJAVUR,2001,49,0,16,435,150,33,0
TAMIL NADU,THENI,2001,16,4,9,240,69,58,4
TAMIL NADU,THIRUNELVELI RURAL,2001,74,57,27,560,97,51,3
TAMIL NADU,THIRUNELVELI URBAN,2001,12,3,10,227,8,5,0
TAMIL NADU,THIRUVALLUR,2001,34,16,11,226,201,28,6
TAMIL NADU,THIRUVANNAMALAI,2001,44,5,14,402,218,30,1
TAMIL NADU,THIRUVARUR,2001,31,7,6,182,59,15,4
TAMIL NADU,THOOTHUGUDI,2001,69,12,34,484,112,41,1
TAMIL NADU,TRICHY RLY.,2001,0,0,1,40,4,0,0
TAMIL NADU,TRICHY RURAL,2001,52,6,0,213,55,14,3
TAMIL NADU,TRICHY URBAN,2001,24,5,6,504,10,58,4
TAMIL NADU,VELLORE,2001,78,13,25,744,440,55,8
TAMIL NADU,VILLUPURAM,2001,67,37,7,339,483,26,14
TAMIL NADU,VIRUDHUNAGAR,2001,57,17,19,509,199,55,2
TRIPURA,DHALAI,2001,35,11,4,7,15,1,2
TRIPURA,NORTH,2001,38,29,19,47,29,3,3
TRIPURA,SOUTH,2001,42,29,8,37,37,3,5
TRIPURA,WEST,2001,125,33,32,168,57,10,6
UTTAR PRADESH,AGRA,2001,153,66,171,1181,377,229,63
UTTAR PRADESH,ALIGARH,2001,229,50,182,727,366,145,44
UTTAR PRADESH,ALLAHABAD,2001,167,42,81,850,260,25,56
UTTAR PRADESH,AMBEDKAR NAGAR,2001,46,19,22,116,64,43,14
UTTAR PRADESH,AURAIYA,2001,53,11,24,82,44,14,21
UTTAR PRADESH,AZAMGARH,2001,120,11,80,187,127,72,32
UTTAR PRADESH,BADAUN,2001,239,47,67,306,64,64,62
UTTAR PRADESH,BAGHPAT,2001,89,15,54,218,55,43,20
UTTAR PRADESH,BAHRAICH,2001,43,14,20,169,50,37,19
UTTAR PRADESH,BALLIA,2001,55,18,14,178,119,14,19
UTTAR PRADESH,BALRAMPUR,2001,26,8,4,81,25,22,12
UTTAR PRADESH,BANDA,2001,75,27,31,108,72,55,21
UTTAR PRADESH,BARABANKI,2001,88,41,50,349,81,31,35
UTTAR PRADESH,BAREILLY,2001,272,93,138,784,143,186,57
UTTAR PRADESH,BASTI,2001,48,18,28,171,106,69,22
UTTAR PRADESH,BIJNOR,2001,124,38,56,352,80,119,31
UTTAR PRADESH,BULANDSHAHAR,2001,250,31,103,459,150,107,45
UTTAR PRADESH,CHANDOLI,2001,35,4,18,84,16,47,16
UTTAR PRADESH,CHITRAKOOT DHAM,2001,28,8,3,27,15,22,8
UTTAR PRADESH,DEORIA,2001,48,7,26,163,196,54,27
UTTAR PRADESH,ETAH,2001,240,57,79,350,259,121,68
UTTAR PRADESH,ETAWAH,2001,82,20,32,166,90,37,29
UTTAR PRADESH,FAIZABAD,2001,77,22,44,245,52,2,17
UTTAR PRADESH,FATEHGARH,2001,120,9,18,126,73,77,22
UTTAR PRADESH,FATEHPUR,2001,132,28,36,132,22,48,46
UTTAR PRADESH,FIROZABAD,2001,135,22,72,292,147,69,48
UTTAR PRADESH,G.R.P.,2001,31,2,49,3141,13,41,1
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,92,16,47,729,81,127,17
UTTAR PRADESH,GHAZIABAD,2001,230,31,117,1357,123,258,33
UTTAR PRADESH,GHAZIPUR,2001,46,6,17,107,70,32,22
UTTAR PRADESH,GONDA,2001,68,18,32,161,64,89,26
UTTAR PRADESH,GORAKHPUR,2001,96,13,38,192,117,100,16
UTTAR PRADESH,HAMIRPUR,2001,66,14,31,110,55,18,22
UTTAR PRADESH,HARDOI,2001,182,70,50,267,92,51,63
UTTAR PRADESH,HATHRAS,2001,86,16,64,225,150,78,31
UTTAR PRADESH,J.P.NAGAR,2001,112,23,37,166,85,50,14
UTTAR PRADESH,JALAUN,2001,83,6,41,167,75,34,29
UTTAR PRADESH,JAUNPUR,2001,56,11,33,165,112,70,43
UTTAR PRADESH,JHANSI,2001,76,18,35,258,60,62,31
UTTAR PRADESH,KANNAUJ,2001,66,8,13,106,39,30,22
UTTAR PRADESH,KANPUR DEHAT,2001,85,21,30,140,72,40,39
UTTAR PRADESH,KANPUR NAGAR,2001,210,47,128,1309,240,301,64
UTTAR PRADESH,KAUSHAMBI,2001,77,26,18,144,60,30,28
UTTAR PRADESH,KHIRI,2001,172,83,79,492,193,64,88
UTTAR PRADESH,KUSHI NAGAR,2001,69,7,11,107,99,46,18
UTTAR PRADESH,LALITPUR,2001,25,20,6,60,30,21,10
UTTAR PRADESH,LUCKNOW,2001,166,62,123,2202,347,427,47
UTTAR PRADESH,MAHARAJGANJ,2001,39,13,7,54,50,35,7
UTTAR PRADESH,MAHOBA,2001,56,12,19,60,24,19,11
UTTAR PRADESH,MAINPURI,2001,136,13,72,191,120,83,42
UTTAR PRADESH,MATHURA,2001,125,25,97,372,170,127,21
UTTAR PRADESH,MAU,2001,49,17,27,117,122,34,16
UTTAR PRADESH,MEERUT,2001,275,28,210,1202,195,193,34
UTTAR PRADESH,MIRZAPUR,2001,44,16,18,157,28,34,23
UTTAR PRADESH,MORADABAD,2001,213,44,101,607,97,104,45
UTTAR PRADESH,MUZAFFARNAGAR,2001,324,54,150,637,186,94,24
UTTAR PRADESH,PILIBHIT,2001,115,64,62,192,84,69,44
UTTAR PRADESH,PRATAPGARH,2001,76,18,44,139,101,59,33
UTTAR PRADESH,RAIBAREILLY,2001,87,58,41,304,94,35,29
UTTAR PRADESH,RAMPUR,2001,89,22,35,266,51,45,18
UTTAR PRADESH,SAHARANPUR,2001,101,41,65,428,161,161,21
UTTAR PRADESH,SANT KABIRNAGAR,2001,16,9,4,39,27,32,7
UTTAR PRADESH,SHAHJAHANPUR,2001,196,55,70,340,61,81,66
UTTAR PRADESH,SHRAWASTI,2001,35,13,13,108,37,22,4
UTTAR PRADESH,SIDHARTHNAGAR,2001,13,12,10,82,26,30,13
UTTAR PRADESH,SITAPUR,2001,162,85,95,826,124,134,82
UTTAR PRADESH,SONBHADRA,2001,33,5,10,91,21,18,12
UTTAR PRADESH,ST.RAVIDASNAGAR,2001,21,1,12,100,26,12,9
UTTAR PRADESH,SULTANPUR,2001,103,29,42,295,76,62,38
UTTAR PRADESH,UNNAO,2001,147,53,74,361,147,60,63
UTTAR PRADESH,VARANASI,2001,78,27,95,535,85,99,31
UTTARAKHAND,ALMORA,2001,18,4,7,55,4,11,3
UTTARAKHAND,BAGESHWAR,2001,10,1,4,13,2,4,8
UTTARAKHAND,CHAMOLI,2001,13,3,6,26,22,3,3
UTTARAKHAND,CHAMPAWAT,2001,3,0,4,13,1,6,0
UTTARAKHAND,DEHRADUN,2001,32,12,31,392,111,122,4
UTTARAKHAND,HARIDWAR,2001,94,13,43,349,137,86,10
UTTARAKHAND,NAINITAL,2001,36,5,26,151,38,26,5
UTTARAKHAND,PAURI GARHWAL,2001,26,7,18,81,19,10,5
UTTARAKHAND,PITHORAGARH,2001,8,7,6,41,14,8,2
UTTARAKHAND,RUDRA PRAYAG,2001,5,2,1,20,10,1,3
UTTARAKHAND,TEHRI GARHWAL,2001,7,2,7,37,11,4,2
UTTARAKHAND,UDHAMSINGH NAGAR,2001,54,10,32,198,40,33,10
UTTARAKHAND,UTTARKASHI,2001,10,8,6,43,31,4,1
WEST BENGAL,24 PARGANAS NORTH,2001,202,53,56,1679,285,35,23
WEST BENGAL,24 PARGANAS SOUTH,2001,107,47,33,1143,327,4,48
WEST BENGAL,ASANSOL,2001,9,0,1,54,12,9,1
WEST BENGAL,BANKURA,2001,35,26,30,235,66,23,22
WEST BENGAL,BIRBHUM,2001,76,43,30,350,282,4,4
WEST BENGAL,BURDWAN,2001,133,46,42,848,237,53,32
WEST BENGAL,COOCHBEHAR,2001,37,36,15,125,49,9,6
WEST BENGAL,DAKSHIN DINAJPUR,2001,25,10,7,126,41,3,4
WEST BENGAL,DARJEELING,2001,46,20,21,467,40,6,2
WEST BENGAL,HOOGHLY,2001,81,29,28,587,363,16,10
WEST BENGAL,HOWRAH,2001,28,2,3,170,45,19,8
WEST BENGAL,HOWRAH CITY,2001,21,7,16,353,79,56,5
WEST BENGAL,HOWRAH G.R.P.,2001,18,1,10,673,25,0,0
WEST BENGAL,JALPAIGURI,2001,152,54,58,486,84,12,2
WEST BENGAL,KOLKATA,2001,65,19,149,4040,275,863,6
WEST BENGAL,MALDA,2001,55,40,9,333,52,16,5
WEST BENGAL,MIDNAPUR,2001,120,84,59,581,363,27,58
WEST BENGAL,MURSHIDABAD,2001,130,66,31,378,109,18,12
WEST BENGAL,NADIA,2001,124,71,23,678,227,0,10
WEST BENGAL,PURULIA,2001,69,23,20,300,70,17,3
WEST BENGAL,SEALDAH G.R.P.,2001,23,1,11,276,16,6,0
WEST BENGAL,SILIGURI G.R.P.,2001,2,0,1,89,4,1,0
WEST BENGAL,UTTAR DINAJPUR,2001,36,31,7,274,44,19,4
A & N ISLANDS,ANDAMAN,2001,13,3,4,65,13,8,0
A & N ISLANDS,NICOBAR,2001,0,0,0,0,0,0,0
CHANDIGARH,CHANDIGARH,2001,15,18,22,1529,91,155,3
D & N HAVELI,D and N HAVELI,2001,3,6,2,45,4,12,0
DAMAN & DIU,DAMAN,2001,6,0,0,34,14,7,0
DAMAN & DIU,DIU,2001,1,0,0,6,9,2,0
DELHI UT,CENTRAL,2001,29,28,42,1595,9,134,4
DELHI UT,EAST,2001,56,24,47,1651,20,143,11
DELHI UT,G.R.P.(RLY),2001,11,1,11,1430,0,19,0
DELHI UT,I.G.I. AIRPORT,2001,2,0,2,52,1,483,0
DELHI UT,NEW DELHI,2001,11,9,22,1237,14,296,0
DELHI UT,NORTH,2001,28,28,52,1364,11,159,4
DELHI UT,NORTH EAST,2001,62,36,74,961,7,57,20
DELHI UT,NORTH WEST,2001,134,103,122,2850,20,139,25
DELHI UT,S.T.F.,2001,0,0,0,0,0,0,0
DELHI UT,SOUTH,2001,83,65,120,4220,46,373,15
DELHI UT,SOUTH WEST,2001,61,42,74,1816,32,182,16
DELHI UT,WEST,2001,70,45,58,2100,5,198,18
LAKSHADWEEP,LAKSHADWEEP,2001,1,0,0,10,1,0,0
PUDUCHERRY,PONDICHERRY,2001,25,9,4,528,100,23,1
ANDHRA PRADESH,ADILABAD,2002,100,37,40,226,80,135,20
ANDHRA PRADESH,ANANTAPUR,2002,166,28,21,356,135,109,9
ANDHRA PRADESH,CHITTOOR,2002,105,28,14,832,71,172,16
ANDHRA PRADESH,CUDDAPAH,2002,91,16,11,205,92,52,21
ANDHRA PRADESH,EAST GODAVARI,2002,97,25,12,1206,100,262,11
ANDHRA PRADESH,GUNTAKAL RLY.,2002,0,1,2,148,0,0,0
ANDHRA PRADESH,GUNTUR,2002,143,46,53,1182,144,346,13
ANDHRA PRADESH,HYDERABAD CITY,2002,117,57,68,3777,128,1734,24
ANDHRA PRADESH,KARIMNAGAR,2002,160,99,60,404,191,357,45
ANDHRA PRADESH,KHAMMAM,2002,106,48,11,431,107,219,13
ANDHRA PRADESH,KRISHNA,2002,92,41,4,543,49,146,14
ANDHRA PRADESH,KURNOOL,2002,124,45,17,308,76,185,11
ANDHRA PRADESH,MAHABOOBNAGAR,2002,171,85,39,439,140,91,31
ANDHRA PRADESH,MEDAK,2002,103,68,35,356,64,105,25
ANDHRA PRADESH,NALGONDA,2002,109,41,18,321,87,184,37
ANDHRA PRADESH,NELLORE,2002,84,46,23,542,46,157,10
ANDHRA PRADESH,NIZAMABAD,2002,93,35,30,338,46,138,17
ANDHRA PRADESH,PRAKASHAM,2002,67,21,13,259,124,86,5
ANDHRA PRADESH,RANGA REDDY,2002,214,49,62,1450,61,597,51
ANDHRA PRADESH,SECUNDERABAD RLY.,2002,12,0,3,350,0,2,0
ANDHRA PRADESH,SRIKAKULAM,2002,27,14,2,235,28,58,4
ANDHRA PRADESH,VIJAYAWADA,2002,39,31,56,2808,5,784,9
ANDHRA PRADESH,VIJAYAWADA RLY.,2002,3,1,1,328,0,5,0
ANDHRA PRADESH,VISAKHA RURAL,2002,54,14,4,195,36,40,2
ANDHRA PRADESH,VISAKHAPATNAM,2002,20,8,7,573,13,240,3
ANDHRA PRADESH,VIZIANAGARAM,2002,28,12,3,171,9,51,1
ANDHRA PRADESH,WARANGAL,2002,131,52,20,413,240,175,45
ANDHRA PRADESH,WEST GODAVARI,2002,69,54,19,826,68,303,12
ARUNACHAL PRADESH,CHANGLANG,2002,9,3,5,25,0,8,0
ARUNACHAL PRADESH,DIBANG VALLEY,2002,6,5,9,20,5,3,0
ARUNACHAL PRADESH,KAMENG EAST,2002,3,1,3,23,8,0,0
ARUNACHAL PRADESH,KAMENG WEST,2002,3,0,0,15,0,1,0
ARUNACHAL PRADESH,LOHIT,2002,14,3,5,24,0,2,0
ARUNACHAL PRADESH,PAPUM PARE,2002,3,3,42,94,0,3,0
ARUNACHAL PRADESH,SIANG EAST,2002,3,11,6,58,0,5,0
ARUNACHAL PRADESH,SIANG UPPER,2002,0,3,1,7,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2002,4,4,7,50,3,2,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2002,8,1,8,32,0,1,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2002,5,2,6,14,4,2,0
ARUNACHAL PRADESH,TAWANG,2002,0,1,0,13,1,1,0
ARUNACHAL PRADESH,TIRAP,2002,3,1,4,20,0,1,0
ASSAM,BARPETA,2002,43,55,23,256,275,28,4
ASSAM,BONGAIGAON,2002,47,21,20,80,81,9,3
ASSAM,C.I.D.,2002,0,0,0,0,0,5,0
ASSAM,CACHAR,2002,57,71,18,448,446,33,7
ASSAM,DARRANG,2002,31,33,11,119,61,8,4
ASSAM,DHEMAJI,2002,30,48,11,83,14,14,1
ASSAM,DHUBRI,2002,60,46,20,88,418,23,4
ASSAM,DIBRUGARH,2002,97,45,23,309,36,21,1
ASSAM,G.R.P.,2002,6,0,6,62,0,0,0
ASSAM,GOALPARA,2002,24,40,10,107,128,17,2
ASSAM,GOLAGHAT,2002,57,42,37,260,13,31,0
ASSAM,GUWAHATI CITY,2002,60,60,83,1136,313,146,6
ASSAM,HAILAKANDI,2002,26,24,5,110,114,8,1
ASSAM,JORHAT,2002,37,36,14,204,68,21,0
ASSAM,KAMRUP,2002,34,41,30,138,50,47,2
ASSAM,KARBI ANGLONG,2002,41,5,20,118,16,7,2
ASSAM,KARIMGANJ,2002,43,23,4,142,179,15,6
ASSAM,KOKRAJHAR,2002,62,15,13,77,61,13,3
ASSAM,LAKHIMPUR,2002,26,69,44,283,59,86,0
ASSAM,MORIGAON,2002,23,40,2,108,88,12,1
ASSAM,N.C.HILLS,2002,25,2,8,45,2,2,0
ASSAM,NAGAON,2002,78,61,77,298,305,61,7
ASSAM,NALBARI,2002,47,27,31,87,3,15,0
ASSAM,R.P.O.,2002,0,1,0,4,3,0,0
ASSAM,SIBSAGAR,2002,75,57,22,328,50,27,6
ASSAM,SONITPUR,2002,109,67,35,332,157,45,9
ASSAM,TINSUKIA,2002,115,41,40,333,74,25,1
BIHAR,ARARIA,2002,61,101,36,109,365,5,5
BIHAR,ARWAL,2002,44,0,11,37,61,2,8
BIHAR,AURANGABAD,2002,96,12,26,132,195,28,33
BIHAR,BAGAHA,2002,27,23,11,127,89,17,0
BIHAR,BANKA,2002,100,27,35,92,255,4,10
BIHAR,BEGUSARAI,2002,138,20,89,253,157,33,23
BIHAR,BETTIAH,2002,100,55,58,274,436,16,31
BIHAR,BHABHUA,2002,48,17,24,140,196,35,17
BIHAR,BHAGALPUR,2002,107,40,64,409,207,52,19
BIHAR,BHOJPUR,2002,147,17,49,247,124,71,51
BIHAR,BUXAR,2002,60,17,44,182,236,43,16
BIHAR,DARBHANGA,2002,72,52,29,225,244,89,26
BIHAR,GAYA,2002,218,31,132,348,319,63,26
BIHAR,GOPALGANJ,2002,69,16,34,120,181,64,23
BIHAR,JAMALPUR RLY.,2002,6,0,7,121,3,3,1
BIHAR,JAMUI,2002,56,15,34,106,142,18,21
BIHAR,JEHANABAD,2002,73,7,20,123,169,35,21
BIHAR,KATIHAR,2002,67,77,30,157,235,50,5
BIHAR,KATIHAR RLY.,2002,14,2,17,218,9,12,1
BIHAR,KHAGARIA,2002,66,15,17,75,173,18,9
BIHAR,KISHANGANJ,2002,30,20,10,82,137,4,5
BIHAR,LAKHISARAI,2002,67,2,15,84,67,10,4
BIHAR,MADHEPURA,2002,50,10,41,75,162,9,4
BIHAR,MADHUBANI,2002,66,31,20,177,282,65,58
BIHAR,MOTIHARI,2002,97,41,102,306,418,117,48
BIHAR,MUNGER,2002,63,11,22,161,51,68,8
BIHAR,MUZAFFARPUR,2002,130,60,122,723,393,113,42
BIHAR,MUZAFFARPUR RLY.,2002,18,2,18,319,8,15,0
BIHAR,NALANDA,2002,175,32,63,233,221,22,45
BIHAR,NAUGACHIA,2002,35,11,18,50,103,13,7
BIHAR,NAWADAH,2002,69,34,24,78,188,25,12
BIHAR,PATNA,2002,472,37,491,1763,489,342,76
BIHAR,PATNA RLY.,2002,29,2,15,707,11,13,1
BIHAR,PURNEA,2002,96,46,114,174,316,23,6
BIHAR,ROHTAS,2002,132,15,90,375,401,22,52
BIHAR,SAHARSA,2002,39,11,20,65,110,20,10
BIHAR,SAMASTIPUR,2002,119,22,69,197,243,30,12
BIHAR,SARAN,2002,100,12,46,271,265,15,69
BIHAR,SHEIKHPURA,2002,33,6,6,60,80,21,5
BIHAR,SHEOHAR,2002,10,14,3,16,48,18,7
BIHAR,SITAMARHI,2002,54,31,27,176,270,36,14
BIHAR,SIWAN,2002,117,8,108,138,217,21,24
BIHAR,SUPAUL,2002,43,22,35,114,192,16,7
BIHAR,VAISHALI,2002,99,16,42,306,207,115,65
CHHATTISGARH,BALRAMPUR,2002,30,30,18,46,23,0,2
CHHATTISGARH,BILASPUR,2002,56,72,48,595,140,42,13
CHHATTISGARH,BIZAPUR,2002,19,7,2,13,18,2,0
CHHATTISGARH,DANTEWARA,2002,59,9,6,66,19,2,1
CHHATTISGARH,DHAMTARI,2002,16,26,6,113,26,10,1
CHHATTISGARH,DURG,2002,72,132,51,787,59,74,11
CHHATTISGARH,GRP RAIPUR,2002,2,5,0,207,0,1,0
CHHATTISGARH,JAGDALPUR,2002,70,46,19,116,29,18,0
CHHATTISGARH,JANJGIR,2002,43,42,18,191,78,16,13
CHHATTISGARH,JASHPUR,2002,54,35,18,82,15,3,2
CHHATTISGARH,KABIRDHAM,2002,18,20,3,57,26,3,0
CHHATTISGARH,KANKER,2002,35,37,4,54,22,2,1
CHHATTISGARH,KORBA,2002,40,38,18,312,45,19,9
CHHATTISGARH,KORIYA,2002,21,58,5,134,20,10,1
CHHATTISGARH,MAHASAMUND,2002,15,33,9,150,27,13,0
CHHATTISGARH,RAIGARH,2002,56,39,23,222,58,31,4
CHHATTISGARH,RAIPUR,2002,86,159,36,699,59,102,20
CHHATTISGARH,RAJNANDGAON,2002,51,62,12,163,57,23,6
CHHATTISGARH,SARGUJA,2002,101,142,30,295,96,22,1
GOA,NORTH GOA,2002,18,9,17,285,43,49,1
GOA,SOUTH GOA,2002,12,3,7,211,36,29,1
GUJARAT,AHMEDABAD COMMR.,2002,222,12,206,4007,626,245,6
GUJARAT,AHMEDABAD RURAL,2002,63,7,16,235,66,15,7
GUJARAT,AHWA-DANG,2002,6,4,1,12,6,0,0
GUJARAT,AMRELI,2002,21,4,20,158,37,6,0
GUJARAT,ANAND,2002,48,8,14,359,184,49,0
GUJARAT,BHARUCH,2002,47,7,23,298,110,30,0
GUJARAT,BHAVNAGAR,2002,59,9,46,500,402,70,4
